Name;FirstName;BirthDate;Address_Line1;Address_Line2;Address_ZipCode;Address_City;Address_Country;Address_State;SSN;MaritalStatus;BirthRank;AttachedToAnOtherSSN;Classifications;BankAccount_Name;BankAccount_EffectiveDate;BankAccount_EndDate;BankAccount_AccountType;BankAccount_Address_Line1;BankAccount_Address_Line2;BankAccount_Address_ZipCode;BankAccount_Address_City;BankAccount_Address_Country;BankAccount_Address_State;BankAccount_AccountHolderName;BankAccount_DepositType;BankAccount_Currency;BankAccount_AccountNumber;BankAccount_RoutingNumber;BankAccount_PrenoteCompleted;BankAccount_Validated;LE;MemberId;HireDate;WorksiteState;TerminationDate;TerminationReason;EmploymentStatus;BaseSalaryAmount;BaseSalaryFrequency;WorkingHours;WorkingHoursDefinedForFrequency;WorkingCategory;SalaryCommissionAmount;SalaryCommissionFrequency;SalaryBonusAmount;SalaryBonusFrequency
Lewars;Jacinto;06171964;90 Caliper Court;;10001;New York;USA;NY;738631616;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1200;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Douet;Buck;07241962;1602 South Hubbard Street ;;45202;Cincinnati;USA;OH;158454277;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1201;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Orie;Shawnee;08241961;104 Circle Lane;;10001;New York;USA;NY;231497732;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1202;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Aipopo;Mose;03141954;284 Main Street;;77995;San Marcos;USA;TX;211915532;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1203;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Bonugli;Lera;04191952;107 Lawrence Circle;;45202;Cincinnati;USA;OH;428281973;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1204;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Ladebauche;Cecila;10161963;127 Bankers Court;;74103;Tulsa;USA;OK;449655671;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1205;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bicking;Steffanie;09221971;7065 Main St.;;97086;Portland;USA;OR;556813615;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1206;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kiesser;Kaylene;02131942;123 Johnson Way;;68102;Omaha;USA;NE;986539835;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1207;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kathel;Cristopher;09151942;89 Main Street;;74103;Tulsa;USA;OK;224777444;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1208;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Merren;Walton;08151975;15 Broadway;;77995;San Marcos;USA;TX;145829729;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1209;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Brangan;Ellsworth;08151975;15 Broadway;;77995;San Marcos;USA;TX;222644627;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1210;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Colasanti;Douglass;09041974;101 Lawrence;;97086;Portland;USA;OR;727338769;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1211;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Langgood;Garnett;07121965;134 Kansas Ave;;45202;Cincinnati;USA;OH;855159774;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1212;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kriegshauser;Jutta;01221965;91 Lincoln;;68102;Omaha;USA;NE;116387633;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1213;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dlabaj;Laticia;01221942;94 Tower of Americas;;10001;New York;USA;NY;493585712;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1214;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Luangrath;Chaya;06171964;91 Caliper Court;;10001;New York;USA;NY;517454656;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1215;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Graciani;Magaly;07241962;1603 South Hubbard Street ;;45202;Cincinnati;USA;OH;674139532;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1216;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Erice;Rey;08241961;105 Circle Lane;;10001;New York;USA;NY;892225371;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1217;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Dziadek;Sommer;03141954;285 Main Street;;77995;San Marcos;USA;TX;615656271;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1218;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Kuehnhold;Douglass;04191952;108 Lawrence Circle;;45202;Cincinnati;USA;OH;643315282;Married;4;FALSE;Smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1219;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Blunkall;Gabriele;10161963;128 Bankers Court;;74103;Tulsa;USA;OK;652442326;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1220;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Louchen;Jeromy;09221971;7066 Main St.;;97086;Portland;USA;OR;568296497;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1221;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mancherian;Devona;02131942;124 Johnson Way;;68102;Omaha;USA;NE;158927822;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1222;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hesselbein;Jesenia;09151942;90 Main Street;;74103;Tulsa;USA;OK;532482939;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1223;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Leta;Granville;08151975;15 Broadway;;77995;San Marcos;USA;TX;661538718;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1224;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Granvil;Modesto;08151975;15 Broadway;;77995;San Marcos;USA;TX;212359318;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1225;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Biasotti;Cordell;09041974;102 Lawrence;;97086;Portland;USA;OR;716782158;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1226;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Killoren;Hayden;07121965;135 Kansas Ave;;45202;Cincinnati;USA;OH;546699213;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1227;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mway;Deangelo;01221965;92 Lincoln;;68102;Omaha;USA;NE;511872995;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1228;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mclauchlen;Vincenzo;01221942;95 Tower of Americas;;10001;New York;USA;NY;955946769;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1229;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Carscallen;Kenyetta;06171964;92 Caliper Court;;10001;New York;USA;NY;223246453;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1230;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Attles;Ayana;07241962;1604 South Hubbard Street ;;45202;Cincinnati;USA;OH;765412962;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1231;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Merithew;Sid;08241961;106 Circle Lane;;10001;New York;USA;NY;742178471;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1232;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Ciliento;Jazmine;03141954;286 Main Street;;77995;San Marcos;USA;TX;626993454;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1233;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Gruesbeck;Casie;04191952;109 Lawrence Circle;;45202;Cincinnati;USA;OH;447666634;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1234;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lecain;Dayle;10161963;129 Bankers Court;;74103;Tulsa;USA;OK;263349435;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1235;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fedorczyk;Hosea;09221971;7067 Main St.;;97086;Portland;USA;OR;464732745;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1236;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Alamia;Elodia;02131942;125 Johnson Way;;68102;Omaha;USA;NE;333881115;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1237;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Desolier;Patricia;09151942;91 Main Street;;74103;Tulsa;USA;OK;615192291;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1238;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Adolfson;Warner;08151975;15 Broadway;;77995;San Marcos;USA;TX;152568231;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1239;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Imeson;Asa;08151975;15 Broadway;;77995;San Marcos;USA;TX;773412319;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1240;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gilcoine;Cristopher;09041974;103 Lawrence;;97086;Portland;USA;OR;854913691;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1241;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Delettre;Leandro;07121965;136 Kansas Ave;;45202;Cincinnati;USA;OH;459544317;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1242;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mcwade;Jolie;01221965;93 Lincoln;;68102;Omaha;USA;NE;275872921;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1243;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Ottrix;Wes;01221942;96 Tower of Americas;;10001;New York;USA;NY;532233229;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1244;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dmitriev;Jenise;06171964;93 Caliper Court;;10001;New York;USA;NY;872691184;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1245;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lagore;Cordell;07241962;1605 South Hubbard Street ;;45202;Cincinnati;USA;OH;781962328;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1246;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Mansanares;Oswaldo;08241961;107 Circle Lane;;10001;New York;USA;NY;675189713;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1247;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Coaker;Zita;03141954;287 Main Street;;77995;San Marcos;USA;TX;364873356;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1248;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Brenowitz;Conchita;04191952;110 Lawrence Circle;;45202;Cincinnati;USA;OH;647826237;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1249;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kragt;Patrina;10161963;130 Bankers Court;;74103;Tulsa;USA;OK;721885167;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1250;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Chalow;Hayden;09221971;7068 Main St.;;97086;Portland;USA;OR;214646147;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1251;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nitzkowski;Colton;02131942;126 Johnson Way;;68102;Omaha;USA;NE;373581576;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1252;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Ardaly;Piper;09151942;92 Main Street;;74103;Tulsa;USA;OK;949378699;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1253;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Panela;Ellsworth;08151975;15 Broadway;;77995;San Marcos;USA;TX;554513214;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1254;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Depsky;Milan;08151975;15 Broadway;;77995;San Marcos;USA;TX;146633826;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1255;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Fetui;Enola;09041974;104 Lawrence;;97086;Portland;USA;OR;317333645;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1256;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Grupa;Indira;07121965;137 Kansas Ave;;45202;Cincinnati;USA;OH;134189827;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1257;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Balsis;Alethia;01221965;94 Lincoln;;68102;Omaha;USA;NE;899628754;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1258;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Duraku;Lindsay;01221942;97 Tower of Americas;;10001;New York;USA;NY;443278771;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1259;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Brehony;Vena;06171964;94 Caliper Court;;10001;New York;USA;NY;191615864;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1260;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dormane;Lynwood;07241962;1606 South Hubbard Street ;;45202;Cincinnati;USA;OH;613565992;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1261;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Chanchuan;Palmer;08241961;108 Circle Lane;;10001;New York;USA;NY;356845354;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1262;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Andrich;Michale;03141954;288 Main Street;;77995;San Marcos;USA;TX;382599762;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1263;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Grines;Francesco;04191952;111 Lawrence Circle;;45202;Cincinnati;USA;OH;418938684;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1264;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Buchberger;Leif;10161963;131 Bankers Court;;74103;Tulsa;USA;OK;526625189;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1265;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Finey;Hermine;09221971;7069 Main St.;;97086;Portland;USA;OR;542328117;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1266;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bawks;Lesia;02131942;127 Johnson Way;;68102;Omaha;USA;NE;833114673;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1267;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Grabowiecki;Hai;09151942;93 Main Street;;74103;Tulsa;USA;OK;916463783;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1268;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Magorina;Elden;08151975;15 Broadway;;77995;San Marcos;USA;TX;353274138;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1269;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Calzadilla;Angelika;08151975;15 Broadway;;77995;San Marcos;USA;TX;666554254;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1270;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Orion;Idell;09041974;105 Lawrence;;97086;Portland;USA;OR;572159786;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1271;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dyen;Sudie;07121965;138 Kansas Ave;;45202;Cincinnati;USA;OH;637251595;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1272;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Denna;Inger;01221965;95 Lincoln;;68102;Omaha;USA;NE;878257412;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1273;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bridjmohan;Jarod;01221942;98 Tower of Americas;;10001;New York;USA;NY;126522563;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1274;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Brodey;Sha;06171964;95 Caliper Court;;10001;New York;USA;NY;689135863;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1275;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lagergren;Marcellus;07241962;1607 South Hubbard Street ;;45202;Cincinnati;USA;OH;955846276;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1276;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Hija;Debbi;08241961;109 Circle Lane;;10001;New York;USA;NY;168542464;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1277;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Ketchersid;Darell;03141954;289 Main Street;;77995;San Marcos;USA;TX;865337143;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1278;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Bousley;Asa;04191952;112 Lawrence Circle;;45202;Cincinnati;USA;OH;588733664;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1279;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Flinton;Jere;10161963;132 Bankers Court;;74103;Tulsa;USA;OK;532575279;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1280;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Jenderer;Dell;09221971;7070 Main St.;;97086;Portland;USA;OR;577736732;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1281;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Bajek;Lynwood;02131942;128 Johnson Way;;68102;Omaha;USA;NE;583186559;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1282;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Duartes;Jospeh;09151942;94 Main Street;;74103;Tulsa;USA;OK;747969962;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1283;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Delinois;Ezequiel;08151975;15 Broadway;;77995;San Marcos;USA;TX;681929137;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1284;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Clanin;Joselyn;08151975;15 Broadway;;77995;San Marcos;USA;TX;334939255;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1285;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nedbalek;Birgit;09041974;106 Lawrence;;97086;Portland;USA;OR;462256485;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1286;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Nichell;Song;07121965;139 Kansas Ave;;45202;Cincinnati;USA;OH;329715129;Single;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1287;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Knowell;Halina;01221965;96 Lincoln;;68102;Omaha;USA;NE;254128543;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1288;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Emigholz;Nicky;01221942;99 Tower of Americas;;10001;New York;USA;NY;734613339;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1289;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Macclairty;Elden;06171964;96 Caliper Court;;10001;New York;USA;NY;581919877;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1290;09052006;NY;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kuczma;Gaylord;07241962;1608 South Hubbard Street ;;45202;Cincinnati;USA;OH;829454384;Married;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1291;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Dejoode;Ike;08241961;110 Circle Lane;;10001;New York;USA;NY;616475945;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1292;09052006;NY;;;Active;17250;Annually;20;Weekly;Part time;0;Annually;0;Annually
Mockler;Tyesha;03141954;290 Main Street;;77995;San Marcos;USA;TX;871671276;Married;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1293;09052006;TX;;;Active;20000;Annually;25;Weekly;Part time;0;Annually;0;Annually
Hoosock;Neta;04191952;113 Lawrence Circle;;45202;Cincinnati;USA;OH;158631998;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1294;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Grifin;Del;10161963;133 Bankers Court;;74103;Tulsa;USA;OK;395774669;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1295;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Galstian;Lindsay;09221971;7071 Main St.;;97086;Portland;USA;OR;972395496;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1296;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Livecchi;Tuan;02131942;129 Johnson Way;;68102;Omaha;USA;NE;179827527;Married;2;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1297;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Grosenick;Emmie;09151942;95 Main Street;;74103;Tulsa;USA;OK;738981571;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1298;09052006;OK;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Gromley;Alethia;08151975;15 Broadway;;77995;San Marcos;USA;TX;443586361;Single;1;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1299;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Kirshman;Cedrick;08151975;15 Broadway;;77995;San Marcos;USA;TX;792419124;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1300;09052006;TX;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Montgonery;Hayden;09041974;107 Lawrence;;97086;Portland;USA;OR;413231956;Single;4;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1301;09052006;OR;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Lefurgy;Rudolf;07121965;140 Kansas Ave;;45202;Cincinnati;USA;OH;689274872;Single;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1302;09052006;OH;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
Joehnck;Arlen;01221965;97 Lincoln;;68102;Omaha;USA;NE;111366919;Married;3;FALSE;Non smoker;;;;;;;;;;;;;;;;;FALSE;0000000002;1303;09052006;NE;;;Active;35500;Annually;40;Weekly;Full time;0;Annually;0;Annually
